 1.000000000000E-02 -7.000000002908E+02  9.177306845293E+02 -1.617730684820E+03
 4.489000000000E+01 -7.008950723732E+02  1.010328808620E+03 -1.711223880993E+03
 4.490000000000E+01 -7.009025108513E+02  1.016435803072E+03 -1.717338313923E+03
 4.491000000000E+01 -7.008986908496E+02  1.024612688433E+03 -1.725511379282E+03
 4.492000000000E+01 -7.009022985332E+02  1.031010719094E+03 -1.731913017627E+03
 4.493000000000E+01 -7.009005131286E+02  1.031783733526E+03 -1.732684246654E+03
 4.494000000000E+01 -7.008984541864E+02  1.025863542945E+03 -1.726761997132E+03
 4.495000000000E+01 -7.008902421595E+02  1.015342339792E+03 -1.716232581951E+03
 4.496000000000E+01 -7.008925150654E+02  1.004270731591E+03 -1.705163246657E+03
 4.497000000000E+01 -7.009009495136E+02  9.977964939501E+02 -1.698697443464E+03
 4.498000000000E+01 -7.009012313904E+02  9.980540313819E+02 -1.698955262772E+03
 4.499000000000E+01 -7.009051081183E+02  1.001521324447E+03 -1.702426432565E+03
 4.500000000000E+01 -7.009056236131E+02  1.003089856326E+03 -1.703995479939E+03
 4.501000000000E+01 -7.009048212944E+02  1.002200010879E+03 -1.703104832173E+03
 4.502000000000E+01 -7.009068560587E+02  1.003082147026E+03 -1.703989003085E+03
 4.503000000000E+01 -7.009025250214E+02  1.007264920186E+03 -1.708167445208E+03
 4.504000000000E+01 -7.009035500443E+02  1.011944639930E+03 -1.712848189975E+03
 4.505000000000E+01 -7.009014836234E+02  1.016318645381E+03 -1.717220129005E+03
 4.506000000000E+01 -7.008927687675E+02  1.022389018967E+03 -1.723281787735E+03
 4.507000000000E+01 -7.008991840422E+02  1.031168731747E+03 -1.732067915789E+03
 4.508000000000E+01 -7.009015160916E+02  1.039991684043E+03 -1.740893200134E+03
 4.509000000000E+01 -7.009051155244E+02  1.044544084643E+03 -1.745449200168E+03
 4.510000000000E+01 -7.009022906237E+02  1.042519803089E+03 -1.743422093713E+03
 4.511000000000E+01 -7.009084024311E+02  1.035669416242E+03 -1.736577818673E+03
 4.512000000000E+01 -7.009132354881E+02  1.029216493159E+03 -1.730129728647E+03
 4.513000000000E+01 -7.009165678878E+02  1.028223481759E+03 -1.729140049647E+03
 4.514000000000E+01 -7.009181526088E+02  1.031773902380E+03 -1.732692054988E+03
 4.515000000000E+01 -7.009084146881E+02  1.033571797782E+03 -1.734480212470E+03
 4.516000000000E+01 -7.009109509258E+02  1.033655283729E+03 -1.734566234655E+03
 4.517000000000E+01 -7.009194099325E+02  1.034407848920E+03 -1.735327258853E+03
 4.518000000000E+01 -7.009125102756E+02  1.034377508954E+03 -1.735290019230E+03
 4.519000000000E+01 -7.009012366573E+02  1.031999619902E+03 -1.732900856559E+03
 4.520000000000E+01 -7.009022504340E+02  1.028591032282E+03 -1.729493282716E+03
 4.521000000000E+01 -7.009022640098E+02  1.025542343286E+03 -1.726444607296E+03
 4.522000000000E+01 -7.008984504632E+02  1.021202469349E+03 -1.722100919812E+03
 4.523000000000E+01 -7.009028011030E+02  1.012665757128E+03 -1.713568558231E+03
 4.524000000000E+01 -7.009040535135E+02  1.000757412457E+03 -1.701661465971E+03
 4.525000000000E+01 -7.009032658597E+02  9.900021064976E+02 -1.690905372357E+03
 4.526000000000E+01 -7.009060782563E+02  9.841407208522E+02 -1.685046799108E+03
 4.527000000000E+01 -7.009096789864E+02  9.841404247644E+02 -1.685050103751E+03
 4.528000000000E+01 -7.008958931035E+02  9.875196359948E+02 -1.688415529098E+03
 4.529000000000E+01 -7.008948862427E+02  9.892922935324E+02 -1.690187179775E+03
 4.530000000000E+01 -7.008976857024E+02  9.872704983738E+02 -1.688168184076E+03
 4.531000000000E+01 -7.009030387610E+02  9.839501357636E+02 -1.684853174525E+03
 4.532000000000E+01 -7.009094369554E+02  9.828483377058E+02 -1.683757774661E+03
 4.533000000000E+01 -7.009209814831E+02  9.842276765865E+02 -1.685148658070E+03
 4.534000000000E+01 -7.009076775066E+02  9.849624711344E+02 -1.685870148641E+03
 4.535000000000E+01 -7.009022877800E+02  9.841215554280E+02 -1.685023843208E+03
 4.536000000000E+01 -7.009097038513E+02  9.836841110835E+02 -1.684593814935E+03
 4.537000000000E+01 -7.009158323927E+02  9.853066460977E+02 -1.686222478490E+03
 4.538000000000E+01 -7.009263303425E+02  9.909007834241E+02 -1.691827113767E+03
 4.539000000000E+01 -7.009309727464E+02  9.995555109919E+02 -1.700486483738E+03
 4.540000000000E+01 -7.009378986046E+02  1.006380256602E+03 -1.707318155206E+03
 4.541000000000E+01 -7.009263700106E+02  1.008717989172E+03 -1.709644359183E+03
 4.542000000000E+01 -7.009263460197E+02  1.007636175764E+03 -1.708562521784E+03
 4.543000000000E+01 -7.009332418681E+02  1.006368538913E+03 -1.707301780781E+03
 4.544000000000E+01 -7.009350215793E+02  1.007301833746E+03 -1.708236855325E+03
 4.545000000000E+01 -7.009296290187E+02  1.012282922517E+03 -1.713212551536E+03
 4.546000000000E+01 -7.009173629268E+02  1.022617089098E+03 -1.723534452024E+03
 4.547000000000E+01 -7.009196932802E+02  1.034993593070E+03 -1.735913286350E+03
 4.548000000000E+01 -7.009120299818E+02  1.044911787200E+03 -1.745823817181E+03
 4.549000000000E+01 -7.009143333339E+02  1.049373585191E+03 -1.750287918525E+03
 4.550000000000E+01 -7.009153305101E+02  1.048556556971E+03 -1.749471887481E+03
 4.551000000000E+01 -7.009143253417E+02  1.045060470254E+03 -1.745974795596E+03
 4.552000000000E+01 -7.009025386180E+02  1.037132022099E+03 -1.738034560717E+03
 4.553000000000E+01 -7.009012242468E+02  1.026178703907E+03 -1.727079928154E+03
 4.554000000000E+01 -7.008965977401E+02  1.017336363019E+03 -1.718232960759E+03
 4.555000000000E+01 -7.008976382176E+02  1.013637773634E+03 -1.714535411851E+03
 4.556000000000E+01 -7.008989326134E+02  1.013635317055E+03 -1.714534249668E+03
 4.557000000000E+01 -7.008976522914E+02  1.015691480897E+03 -1.716589133188E+03
 4.558000000000E+01 -7.008948572455E+02  1.018958113335E+03 -1.719852970581E+03
 4.559000000000E+01 -7.008974051110E+02  1.020586037582E+03 -1.721483442693E+03
 4.560000000000E+01 -7.009053134916E+02  1.021443727900E+03 -1.722349041392E+03
 4.561000000000E+01 -7.009096680843E+02  1.024640234677E+03 -1.725549902761E+03
 4.562000000000E+01 -7.009030284343E+02  1.029766109482E+03 -1.730669137916E+03
 4.563000000000E+01 -7.009037984921E+02  1.034424864797E+03 -1.735328663289E+03
 4.564000000000E+01 -7.009130167179E+02  1.037698682678E+03 -1.738611699396E+03
 4.565000000000E+01 -7.009107086058E+02  1.039109739153E+03 -1.740020447759E+03
 4.566000000000E+01 -7.009183826142E+02  1.039068558160E+03 -1.739986940774E+03
 4.567000000000E+01 -7.009140355115E+02  1.038287008246E+03 -1.739201043757E+03
 4.568000000000E+01 -7.009148048114E+02  1.036500415865E+03 -1.737415220676E+03
 4.569000000000E+01 -7.009217017728E+02  1.034211258914E+03 -1.735132960687E+03
 4.570000000000E+01 -7.009224762544E+02  1.033643778418E+03 -1.734566254672E+03
 4.571000000000E+01 -7.009260903151E+02  1.034106884810E+03 -1.735032975125E+03
 4.572000000000E+01 -7.009289098330E+02  1.031866942076E+03 -1.732795851909E+03
 4.573000000000E+01 -7.009196752818E+02  1.026300265688E+03 -1.727219940970E+03
 4.574000000000E+01 -7.009204250437E+02  1.020167666995E+03 -1.721088092038E+03
 4.575000000000E+01 -7.009176008165E+02  1.016296210769E+03 -1.717213811586E+03
 4.576000000000E+01 -7.009101896724E+02  1.015614575796E+03 -1.716524765468E+03
 4.577000000000E+01 -7.009102108247E+02  1.016105146439E+03 -1.717015357264E+03
 4.578000000000E+01 -7.009084249291E+02  1.014759435777E+03 -1.715667860706E+03
 4.579000000000E+01 -7.009073931153E+02  1.010718444904E+03 -1.711625838019E+03
 4.580000000000E+01 -7.009043167175E+02  1.005163515076E+03 -1.706067831794E+03
 4.581000000000E+01 -7.009107014890E+02  9.994738840166E+02 -1.700384585506E+03
 4.582000000000E+01 -7.009068420141E+02  9.962460399331E+02 -1.697152881947E+03
 4.583000000000E+01 -7.009045364610E+02  9.983704663201E+02 -1.699275002781E+03
 4.584000000000E+01 -7.009086455291E+02  1.006081905145E+03 -1.706990550674E+03
 4.585000000000E+01 -7.009068730789E+02  1.016909595795E+03 -1.717816468874E+03
 4.586000000000E+01 -7.009007336438E+02  1.027580965022E+03 -1.728481698665E+03
 4.587000000000E+01 -7.008917795446E+02  1.036592784745E+03 -1.737484564290E+03
 4.588000000000E+01 -7.008882094537E+02  1.042532451215E+03 -1.743420660668E+03
 4.589000000000E+01 -7.008882094071E+02  1.043338839594E+03 -1.744227049001E+03
 4.590000000000E+01 -7.008879261372E+02  1.039246563807E+03 -1.740134489944E+03
 4.591000000000E+01 -7.008917581599E+02  1.033973963817E+03 -1.734865721977E+03
 4.592000000000E+01 -7.008800056024E+02  1.028654427257E+03 -1.729534432859E+03
 4.593000000000E+01 -7.008838444020E+02  1.020698518752E+03 -1.721582363154E+03
 4.594000000000E+01 -7.008894562481E+02  1.010417624148E+03 -1.711307080396E+03
 4.595000000000E+01 -7.008932692500E+02  1.001147547927E+03 -1.702040817177E+03
 4.596000000000E+01 -7.008981232977E+02  9.973890974671E+02 -1.698287220765E+03
 4.597000000000E+01 -7.008869021580E+02  1.000454441135E+03 -1.701341343292E+03
 4.598000000000E+01 -7.008889870540E+02  1.004946039232E+03 -1.705835026286E+03
 4.599000000000E+01 -7.008948606420E+02  1.005737781465E+03 -1.706632642107E+03
 4.600000000000E+01 -7.008858571716E+02  1.004424212413E+03 -1.705310069584E+03
 4.601000000000E+01 -7.008868564174E+02  1.006622934417E+03 -1.707509790834E+03
 4.602000000000E+01 -7.008863635138E+02  1.015167974122E+03 -1.716054337636E+03
 4.603000000000E+01 -7.008910190270E+02  1.026633095040E+03 -1.727524114067E+03
 4.604000000000E+01 -7.008869547745E+02  1.033718415169E+03 -1.734605369944E+03
 4.605000000000E+01 -7.008935896878E+02  1.031970455415E+03 -1.732864045103E+03
 4.606000000000E+01 -7.009043024977E+02  1.023922147260E+03 -1.724826449758E+03
 4.607000000000E+01 -7.009014776662E+02  1.014928457148E+03 -1.715829934814E+03
 4.608000000000E+01 -7.009025199593E+02  1.006843984671E+03 -1.707746504630E+03
 4.609000000000E+01 -7.008976662589E+02  9.980356173560E+02 -1.698933283615E+03
 4.610000000000E+01 -7.009060957680E+02  9.881425684503E+02 -1.689048664218E+03
 4.611000000000E+01 -7.008922567188E+02  9.804874823688E+02 -1.681379739088E+03
 4.612000000000E+01 -7.008825427742E+02  9.779986238537E+02 -1.678881166628E+03
 4.613000000000E+01 -7.008812850219E+02  9.796493821186E+02 -1.680530667140E+03
 4.614000000000E+01 -7.008782212826E+02  9.828894032366E+02 -1.683767624519E+03
 4.615000000000E+01 -7.008807761350E+02  9.867034402430E+02 -1.687584216378E+03
 4.616000000000E+01 -7.008833157497E+02  9.921448716921E+02 -1.693028187442E+03
 4.617000000000E+01 -7.008856402853E+02  1.000796843075E+03 -1.701682483360E+03
 4.618000000000E+01 -7.008815626782E+02  1.009047490164E+03 -1.709929052842E+03
 4.619000000000E+01 -7.008874441752E+02  1.012924128902E+03 -1.713811573077E+03
 4.620000000000E+01 -7.008825659725E+02  1.012071716602E+03 -1.712954282574E+03
 4.621000000000E+01 -7.008682157486E+02  1.008116732464E+03 -1.708984948213E+03
 4.622000000000E+01 -7.008679424364E+02  1.003465719600E+03 -1.704333662036E+03
 4.623000000000E+01 -7.008758728617E+02  1.000814964194E+03 -1.701690837056E+03
 4.624000000000E+01 -7.008753888763E+02  1.000748281770E+03 -1.701623670647E+03
 4.625000000000E+01 -7.008807984295E+02  9.995245371443E+02 -1.700405335574E+03
 4.626000000000E+01 -7.008859012570E+02  9.932791403800E+02 -1.694165041637E+03
 4.627000000000E+01 -7.008886754409E+02  9.849323530747E+02 -1.685821028516E+03
 4.628000000000E+01 -7.008889352295E+02  9.804861971799E+02 -1.681375132409E+03
 4.629000000000E+01 -7.008922728393E+02  9.806604510492E+02 -1.681552723889E+03
 4.630000000000E+01 -7.008879383403E+02  9.837107657656E+02 -1.684598704106E+03
 4.631000000000E+01 -7.008825779258E+02  9.868314721136E+02 -1.687714050039E+03
 4.632000000000E+01 -7.008835878896E+02  9.878266127913E+02 -1.688710200681E+03
 4.633000000000E+01 -7.008904808929E+02  9.883394822661E+02 -1.689229963159E+03
 4.634000000000E+01 -7.008922756551E+02  9.906367096255E+02 -1.691528985281E+03
 4.635000000000E+01 -7.008948401596E+02  9.943949496404E+02 -1.695289789800E+03
 4.636000000000E+01 -7.008881848290E+02  9.986582967435E+02 -1.699546481573E+03
 4.637000000000E+01 -7.008776776271E+02  1.003354084359E+03 -1.704231761986E+03
 4.638000000000E+01 -7.008815252667E+02  1.009567325910E+03 -1.710448851177E+03
 4.639000000000E+01 -7.008846216592E+02  1.015851540724E+03 -1.716736162384E+03
 4.640000000000E+01 -7.008887367097E+02  1.018394327512E+03 -1.719283064222E+03
 4.641000000000E+01 -7.008843940799E+02  1.014235462250E+03 -1.715119856330E+03
 4.642000000000E+01 -7.008830996799E+02  1.002538807050E+03 -1.703421906730E+03
 4.643000000000E+01 -7.008828068214E+02  9.862097670290E+02 -1.687092573850E+03
 4.644000000000E+01 -7.008745866526E+02  9.713357494647E+02 -1.672210336117E+03
 4.645000000000E+01 -7.008712688825E+02  9.625360938665E+02 -1.663407362749E+03
 4.646000000000E+01 -7.008733363183E+02  9.590460232616E+02 -1.659919359580E+03
 4.647000000000E+01 -7.008789589863E+02  9.585044216057E+02 -1.659383380592E+03
 4.648000000000E+01 -7.008789505743E+02  9.615246879282E+02 -1.662403638502E+03
 4.649000000000E+01 -7.008776851559E+02  9.684950377629E+02 -1.669372722919E+03
 4.650000000000E+01 -7.008666922503E+02  9.769400376459E+02 -1.677806729896E+03
 4.651000000000E+01 -7.008661832697E+02  9.843458998268E+02 -1.685212083097E+03
 4.652000000000E+01 -7.008615667884E+02  9.899768259361E+02 -1.690838392725E+03
 4.653000000000E+01 -7.008625806836E+02  9.949342432227E+02 -1.695796823906E+03
 4.654000000000E+01 -7.008582283630E+02  1.000697469174E+03 -1.701555697537E+03
 4.655000000000E+01 -7.008431422384E+02  1.007253354521E+03 -1.708096496759E+03
 4.656000000000E+01 -7.008411084912E+02  1.012190356118E+03 -1.713031464609E+03
 4.657000000000E+01 -7.008431529733E+02  1.013497257315E+03 -1.714340410288E+03
 4.658000000000E+01 -7.008538990561E+02  1.011089203396E+03 -1.711943102452E+03
 4.659000000000E+01 -7.008523330994E+02  1.005770862379E+03 -1.706623195478E+03
 4.660000000000E+01 -7.008607548997E+02  1.001243545408E+03 -1.702104300308E+03
 4.661000000000E+01 -7.008530845330E+02  1.000659867850E+03 -1.701512952383E+03
 4.662000000000E+01 -7.008630828626E+02  1.002991549338E+03 -1.703854632200E+03
 4.663000000000E+01 -7.008620720235E+02  1.005762692123E+03 -1.706624764146E+03
 4.664000000000E+01 -7.008651561167E+02  1.006676767845E+03 -1.707541923962E+03
 4.665000000000E+01 -7.008613210726E+02  1.003872726819E+03 -1.704734047892E+03
 4.666000000000E+01 -7.008592596836E+02  9.971077229760E+02 -1.697966982660E+03
 4.667000000000E+01 -7.008507781991E+02  9.890903522044E+02 -1.689941130403E+03
 4.668000000000E+01 -7.008540859939E+02  9.851947702589E+02 -1.686048856253E+03
 4.669000000000E+01 -7.008553884111E+02  9.885415590578E+02 -1.689396947469E+03
 4.670000000000E+01 -7.008592620559E+02  9.961479501428E+02 -1.697007212199E+03
 4.671000000000E+01 -7.008587720030E+02  1.002849073506E+03 -1.703707845509E+03
 4.672000000000E+01 -7.008595476643E+02  1.005171222284E+03 -1.706030769949E+03
 4.673000000000E+01 -7.008638723709E+02  1.002606082107E+03 -1.703469954478E+03
 4.674000000000E+01 -7.008679479874E+02  9.992199384008E+02 -1.700087886388E+03
 4.675000000000E+01 -7.008646439307E+02  9.979102141603E+02 -1.698774858091E+03
 4.676000000000E+01 -7.008687397203E+02  9.961174946724E+02 -1.696986234393E+03
 4.677000000000E+01 -7.008786966284E+02  9.935248008476E+02 -1.694403497476E+03
 4.678000000000E+01 -7.008735619869E+02  9.933210796963E+02 -1.694194641683E+03
 4.679000000000E+01 -7.008786987799E+02  9.970822650155E+02 -1.697960963795E+03
 4.680000000000E+01 -7.008830796785E+02  1.001937718948E+03 -1.702820798626E+03
 4.681000000000E+01 -7.008738680573E+02  1.003625005945E+03 -1.704498874002E+03
 4.682000000000E+01 -7.008766629085E+02  1.001412028955E+03 -1.702288691864E+03
 4.683000000000E+01 -7.008758794689E+02  9.981811438249E+02 -1.699057023294E+03
 4.684000000000E+01 -7.008799838033E+02  9.962743121585E+02 -1.697154295962E+03
 4.685000000000E+01 -7.008920412730E+02  9.946670968266E+02 -1.695559138100E+03
 4.686000000000E+01 -7.008915466208E+02  9.898509488929E+02 -1.690742495514E+03
 4.687000000000E+01 -7.008905021617E+02  9.799129692398E+02 -1.680803471402E+03
 4.688000000000E+01 -7.008914758122E+02  9.685837186208E+02 -1.669475194433E+03
 4.689000000000E+01 -7.008730479944E+02  9.628981498021E+02 -1.663771197797E+03
 4.690000000000E+01 -7.008738297388E+02  9.635380059151E+02 -1.664411835654E+03
 4.691000000000E+01 -7.008659062226E+02  9.683034422509E+02 -1.669169348473E+03
 4.692000000000E+01 -7.008649172955E+02  9.744330228522E+02 -1.675297940148E+03
 4.693000000000E+01 -7.008521180899E+02  9.770771897889E+02 -1.677929307879E+03
 4.694000000000E+01 -7.008536268163E+02  9.757759468746E+02 -1.676629573691E+03
 4.695000000000E+01 -7.008459204050E+02  9.742066584330E+02 -1.675052578838E+03
 4.696000000000E+01 -7.008507689183E+02  9.763811797210E+02 -1.677231948639E+03
 4.697000000000E+01 -7.008518029633E+02  9.841379641851E+02 -1.684989767148E+03
 4.698000000000E+01 -7.008467051251E+02  9.954687226930E+02 -1.696315427818E+03
 4.699000000000E+01 -7.008431357290E+02  1.006362121494E+03 -1.707205257223E+03
 4.700000000000E+01 -7.008428886453E+02  1.013753645404E+03 -1.714596534049E+03
 4.701000000000E+01 -7.008377699087E+02  1.015978205087E+03 -1.716815974996E+03
 4.702000000000E+01 -7.008357058081E+02  1.013259395823E+03 -1.714095101631E+03
 4.703000000000E+01 -7.008431264033E+02  1.008198466003E+03 -1.709041592407E+03
 4.704000000000E+01 -7.008482670289E+02  1.001779609966E+03 -1.702627876995E+03
 4.705000000000E+01 -7.008495382474E+02  9.926704355062E+02 -1.693519973754E+03
 4.706000000000E+01 -7.008487544128E+02  9.826773172605E+02 -1.683526071673E+03
 4.707000000000E+01 -7.008577000845E+02  9.748113890110E+02 -1.675669089095E+03
 4.708000000000E+01 -7.008558961219E+02  9.715796548057E+02 -1.672435550928E+03
 4.709000000000E+01 -7.008482331805E+02  9.740951980340E+02 -1.674943431215E+03
 4.710000000000E+01 -7.008477452030E+02  9.796318870308E+02 -1.680479632234E+03
 4.711000000000E+01 -7.008485280384E+02  9.840890312008E+02 -1.684937559239E+03
 4.712000000000E+01 -7.008421222156E+02  9.849712434637E+02 -1.685813365679E+03
 4.713000000000E+01 -7.008413341513E+02  9.830753481991E+02 -1.683916682350E+03
 4.714000000000E+01 -7.008349215221E+02  9.812912946533E+02 -1.682126216175E+03
 4.715000000000E+01 -7.008385063348E+02  9.816192031062E+02 -1.682457709441E+03
 4.716000000000E+01 -7.008392894185E+02  9.839235460968E+02 -1.684762835515E+03
 4.717000000000E+01 -7.008336889371E+02  9.858307931832E+02 -1.686664482120E+03
 4.718000000000E+01 -7.008452179249E+02  9.833284706209E+02 -1.684173688546E+03
 4.719000000000E+01 -7.008556979772E+02  9.755706703490E+02 -1.676426368326E+03
 4.720000000000E+01 -7.008541623809E+02  9.651912676633E+02 -1.666045430044E+03
